gameId,creationTime,gameDuration,seasonId,winner,team1Wins,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,t1_champ_ids,t2_champ_ids,t1_champ_names,t2_champ_names,t1_champ_tags,t2_champ_tags,t1_summoner_spells_ids,t2_summoner_spells_ids,t1_summoner_spells_names,t2_summoner_spells_names,t1_towerKills,t1_inhibitorKills,t1_baronKills,t1_dragonKills,t1_riftHeraldKills,t2_towerKills,t2_inhibitorKills,t2_baronKills,t2_dragonKills,t2_riftHeraldKills,t1_bans,t2_bans,t1_ban_names,t2_ban_names,t1_objectives,t2_objectives
3326281627,1504289780021,1051,9,1,True,1,1,0,0,0,0,"[110, 40, 58, 238, 64]","[92, 55, 432, 81, 33]","['Varus', 'Janna', 'Renekton', 'Zed', 'Lee Sin']","['Riven', 'Katarina', 'Bard', 'Ezreal', 'Rammus']","[['Marksman', 'Mage'], ['Support', 'Mage'], ['Fighter', 'Tank'], ['Assassin', 'Fighter'], ['Fighter', 'Assassin']]","[['Fighter', 'Assassin'], ['Assassin', 'Mage'], ['Support', 'Mage'], ['Marksman', 'Mage'], ['Tank', 'Fighter']]","[[4, 7], [3, 4], [12, 4], [14, 4], [11, 4]]","[[4, 12], [4, 14], [4, 3], [7, 4], [11, 4]]","[['Flash', 'Heal'], ['Exhaust', 'Flash'], ['Teleport', 'Flash'], ['Ignite', 'Flash'], ['Smite', 'Flash']]","[['Flash', 'Teleport'], ['Flash', 'Ignite'], ['Flash', 'Exhaust'], ['Heal', 'Flash'], ['Smite', 'Flash']]",3,0,0,0,0,0,0,0,0,0,"[157, 53, 11, -1, 103]","[53, 30, 122, 90, 267]","['Yasuo', 'Blitzcrank', 'Master Yi', 'None', 'Ahri']","['Blitzcrank', 'Karthus', 'Darius', 'Malzahar', 'Nami']","[3, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3326484155,1504300913370,982,9,2,False,2,2,0,0,0,0,"[157, 11, 96, 238, 16]","[90, 236, 40, 92, 141]","['Yasuo', 'Master Yi', ""Kog'Maw"", 'Zed', 'Soraka']","['Malzahar', 'Lucian', 'Janna', 'Riven', 'Kayn']","[['Fighter', 'Assassin'], ['Assassin', 'Fighter'], ['Marksman', 'Mage'], ['Assassin', 'Fighter'], ['Support', 'Mage']]","[['Mage', 'Assassin'], ['Marksman'], ['Support', 'Mage'], ['Fighter', 'Assassin'], ['Fighter', 'Assassin']]","[[4, 3], [11, 4], [7, 4], [12, 4], [4, 3]]","[[4, 14], [7, 4], [3, 4], [12, 4], [11, 4]]","[['Flash', 'Exhaust'], ['Smite', 'Flash'], ['Heal', 'Flash'], ['Teleport', 'Flash'], ['Flash', 'Exhaust']]","[['Flash', 'Ignite'], ['Heal', 'Flash'], ['Exhaust', 'Flash'], ['Teleport', 'Flash'], ['Smite', 'Flash']]",0,0,0,0,0,4,0,0,0,0,"[25, 24, 53, 516, 18]","[53, -1, 143, 31, -1]","['Morgana', 'Jax', 'Blitzcrank', 'Ornn', 'Tristana']","['Blitzcrank', 'None', 'Zyra', ""Cho'Gath"", 'None']","[0, 0, 0, 0, 0]","[4, 0, 0, 0, 0]"
3273913905,1500721648774,1389,9,2,False,2,2,2,0,2,2,"[141, 89, 15, 10, 61]","[29, 59, 238, 223, 5]","['Kayn', 'Leona', 'Sivir', 'Kayle', 'Orianna']","['Twitch', 'Jarvan IV', 'Zed', 'Tahm Kench', 'Xin Zhao']","[['Fighter', 'Assassin'], ['Tank', 'Support'], ['Marksman'], ['Fighter', 'Support'], ['Mage', 'Support']]","[['Marksman', 'Assassin'], ['Tank', 'Fighter'], ['Assassin', 'Fighter'], ['Support', 'Tank'], ['Fighter', 'Assassin']]","[[11, 4], [4, 3], [7, 4], [12, 4], [4, 21]]","[[4, 7], [12, 4], [4, 14], [4, 3], [4, 11]]","[['Smite', 'Flash'], ['Flash', 'Exhaust'], ['Heal', 'Flash'], ['Teleport', 'Flash'], ['Flash', 'Barrier']]","[['Flash', 'Heal'], ['Teleport', 'Flash'], ['Flash', 'Ignite'], ['Flash', 'Exhaust'], ['Flash', 'Smite']]",0,0,0,0,0,9,1,0,3,1,"[105, 11, 53, 63, 24]","[498, 119, 51, 31, 131]","['Fizz', 'Master Yi', 'Blitzcrank', 'Brand', 'Jax']","['Xayah', 'Draven', 'Caitlyn', ""Cho'Gath"", 'Diana']","[0, 0, 0, 0, 0]","[9, 1, 0, 3, 1]"
3303453359,1502722997611,1097,9,1,True,1,1,1,0,1,1,"[5, 9, 53, 41, 222]","[39, 236, 16, 76, 238]","['Xin Zhao', 'Fiddlesticks', 'Blitzcrank', 'Gangplank', 'Jinx']","['Irelia', 'Lucian', 'Soraka', 'Nidalee', 'Zed']","[['Fighter', 'Assassin'], ['Mage', 'Support'], ['Tank', 'Fighter'], ['Fighter'], ['Marksman']]","[['Fighter', 'Assassin'], ['Marksman'], ['Support', 'Mage'], ['Assassin', 'Fighter'], ['Assassin', 'Fighter']]","[[4, 11], [4, 14], [14, 4], [4, 12], [7, 4]]","[[4, 12], [7, 4], [3, 4], [4, 11], [14, 4]]","[['Flash', 'Smite'], ['Flash', 'Ignite'], ['Ignite', 'Flash'], ['Flash', 'Teleport'], ['Heal', 'Flash']]","[['Flash', 'Teleport'], ['Heal', 'Flash'], ['Exhaust', 'Flash'], ['Flash', 'Smite'], ['Ignite', 'Flash']]",9,2,0,1,1,1,0,0,0,0,"[120, 19, 141, 119, 103]","[40, 114, 121, 80, 31]","['Hecarim', 'Warwick', 'Kayn', 'Draven', 'Ahri']","['Janna', 'Fiora', ""Kha'Zix"", 'Pantheon', ""Cho'Gath""]","[9, 2, 0, 1, 1]","[1, 0, 0, 0, 0]"
3327318885,1504358861805,1272,9,1,True,1,1,0,0,1,0,"[39, 24, 42, 54, 238]","[143, 64, 131, 21, 516]","['Irelia', 'Jax', 'Corki', 'Malphite', 'Zed']","['Zyra', 'Lee Sin', 'Diana', 'Miss Fortune', 'Ornn']","[['Fighter', 'Assassin'], ['Fighter', 'Assassin'], ['Marksman'], ['Tank', 'Fighter'], ['Assassin', 'Fighter']]","[['Mage', 'Support'], ['Fighter', 'Assassin'], ['Fighter', 'Mage'], ['Marksman'], ['Tank', 'Fighter']]","[[4, 12], [4, 11], [4, 7], [3, 4], [4, 14]]","[[4, 3], [11, 4], [4, 3], [4, 7], [4, 12]]","[['Flash', 'Teleport'], ['Flash', 'Smite'], ['Flash', 'Heal'], ['Exhaust', 'Flash'], ['Flash', 'Ignite']]","[['Flash', 'Exhaust'], ['Smite', 'Flash'], ['Flash', 'Exhaust'], ['Flash', 'Heal'], ['Flash', 'Teleport']]",4,0,0,1,0,0,0,0,0,0,"[90, 114, 150, 58, 12]","[23, 53, 134, 67, 19]","['Malzahar', 'Fiora', 'Gnar', 'Renekton', 'Alistar']","['Tryndamere', 'Blitzcrank', 'Syndra', 'Vayne', 'Warwick']","[4, 0, 0, 1, 0]","[0, 0, 0, 0, 0]"
3306081332,1502890098039,1281,9,1,True,2,1,1,0,1,1,"[238, 12, 51, 126, 60]","[38, 141, 163, 497, 29]","['Zed', 'Alistar', 'Caitlyn', 'Jayce', 'Elise']","['Kassadin', 'Kayn', 'Taliyah', 'Rakan', 'Twitch']","[['Assassin', 'Fighter'], ['Tank', 'Support'], ['Marksman'], ['Fighter', 'Marksman'], ['Mage', 'Fighter']]","[['Assassin', 'Mage'], ['Fighter', 'Assassin'], ['Mage', 'Support'], ['Support'], ['Marksman', 'Assassin']]","[[4, 14], [4, 3], [7, 4], [12, 4], [4, 11]]","[[4, 12], [4, 11], [4, 21], [4, 14], [4, 7]]","[['Flash', 'Ignite'], ['Flash', 'Exhaust'], ['Heal', 'Flash'], ['Teleport', 'Flash'], ['Flash', 'Smite']]","[['Flash', 'Teleport'], ['Flash', 'Smite'], ['Flash', 'Barrier'], ['Flash', 'Ignite'], ['Flash', 'Heal']]",8,2,0,1,1,0,0,0,0,0,"[105, 432, 236, 157, 11]","[104, 18, 57, 1, 40]","['Fizz', 'Bard', 'Lucian', 'Yasuo', 'Master Yi']","['Graves', 'Tristana', 'Maokai', 'Annie', 'Janna']","[8, 2, 0, 1, 1]","[0, 0, 0, 0, 0]"
3327484789,1504368167684,196,9,1,True,0,0,0,0,0,0,"[25, 15, 48, 81, 154]","[91, 238, 11, 18, 223]","['Morgana', 'Sivir', 'Trundle', 'Ezreal', 'Zac']","['Talon', 'Zed', 'Master Yi', 'Tristana', 'Tahm Kench']","[['Mage', 'Support'], ['Marksman'], ['Fighter', 'Tank'], ['Marksman', 'Mage'], ['Tank', 'Fighter']]","[['Assassin', 'Fighter'], ['Assassin', 'Fighter'], ['Assassin', 'Fighter'], ['Marksman', 'Assassin'], ['Support', 'Tank']]","[[4, 3], [7, 4], [4, 12], [21, 4], [11, 4]]","[[14, 4], [4, 14], [4, 11], [4, 7], [3, 4]]","[['Flash', 'Exhaust'], ['Heal', 'Flash'], ['Flash', 'Teleport'], ['Barrier', 'Flash'], ['Smite', 'Flash']]","[['Ignite', 'Flash'], ['Flash', 'Ignite'], ['Flash', 'Smite'], ['Flash', 'Heal'], ['Exhaust', 'Flash']]",0,0,0,0,0,0,0,0,0,0,"[114, 157, 67, 64, 55]","[157, 117, 102, 29, 4]","['Fiora', 'Yasuo', 'Vayne', 'Lee Sin', 'Katarina']","['Yasuo', 'Lulu', 'Shyvana', 'Twitch', 'Twisted Fate']","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3321129314,1503922587213,1279,9,1,True,1,1,1,0,1,1,"[57, 238, 498, 40, 41]","[516, 429, 412, 4, 11]","['Maokai', 'Zed', 'Xayah', 'Janna', 'Gangplank']","['Ornn', 'Kalista', 'Thresh', 'Twisted Fate', 'Master Yi']","[['Tank', 'Mage'], ['Assassin', 'Fighter'], ['Marksman'], ['Support', 'Mage'], ['Fighter']]","[['Tank', 'Fighter'], ['Marksman'], ['Support', 'Fighter'], ['Mage'], ['Assassin', 'Fighter']]","[[4, 11], [4, 14], [4, 7], [4, 3], [4, 12]]","[[12, 4], [4, 7], [4, 3], [4, 3], [11, 4]]","[['Flash', 'Smite'], ['Flash', 'Ignite'], ['Flash', 'Heal'], ['Flash', 'Exhaust'], ['Flash', 'Teleport']]","[['Teleport', 'Flash'], ['Flash', 'Heal'], ['Flash', 'Exhaust'], ['Flash', 'Exhaust'], ['Smite', 'Flash']]",11,3,0,2,1,0,0,0,0,0,"[31, 24, 35, 90, 157]","[105, 18, 6, 141, 117]","[""Cho'Gath"", 'Jax', 'Shaco', 'Malzahar', 'Yasuo']","['Fizz', 'Tristana', 'Urgot', 'Kayn', 'Lulu']","[11, 3, 0, 2, 1]","[0, 0, 0, 0, 0]"
3320454136,1503850255327,1267,9,2,False,2,2,2,0,2,0,"[107, 24, 38, 498, 412]","[98, 67, 238, 40, 141]","['Rengar', 'Jax', 'Kassadin', 'Xayah', 'Thresh']","['Shen', 'Vayne', 'Zed', 'Janna', 'Kayn']","[['Assassin', 'Fighter'], ['Fighter', 'Assassin'], ['Assassin', 'Mage'], ['Marksman'], ['Support', 'Fighter']]","[['Tank'], ['Marksman', 'Assassin'], ['Assassin', 'Fighter'], ['Support', 'Mage'], ['Fighter', 'Assassin']]","[[11, 4], [4, 12], [4, 12], [7, 4], [4, 14]]","[[12, 4], [4, 7], [14, 4], [3, 4], [11, 4]]","[['Smite', 'Flash'], ['Flash', 'Teleport'], ['Flash', 'Teleport'], ['Heal', 'Flash'], ['Flash', 'Ignite']]","[['Teleport', 'Flash'], ['Flash', 'Heal'], ['Ignite', 'Flash'], ['Exhaust', 'Flash'], ['Smite', 'Flash']]",0,0,0,0,0,9,2,0,1,0,"[157, 8, 117, 154, 91]","[96, 421, 157, 113, 117]","['Yasuo', 'Vladimir', 'Lulu', 'Zac', 'Talon']","[""Kog'Maw"", ""Rek'Sai"", 'Yasuo', 'Sejuani', 'Lulu']","[0, 0, 0, 0, 0]","[9, 2, 0, 1, 0]"
3320503604,1503852830901,1104,9,1,True,1,1,0,0,2,0,"[412, 120, 127, 81, 5]","[238, 133, 43, 29, 157]","['Thresh', 'Hecarim', 'Lissandra', 'Ezreal', 'Xin Zhao']","['Zed', 'Quinn', 'Karma', 'Twitch', 'Yasuo']","[['Support', 'Fighter'], ['Fighter', 'Tank'], ['Mage'], ['Marksman', 'Mage'], ['Fighter', 'Assassin']]","[['Assassin', 'Fighter'], ['Marksman', 'Fighter'], ['Mage', 'Support'], ['Marksman', 'Assassin'], ['Fighter', 'Assassin']]","[[4, 3], [11, 6], [4, 14], [4, 7], [12, 4]]","[[14, 4], [7, 4], [4, 3], [11, 4], [12, 4]]","[['Flash', 'Exhaust'], ['Smite', 'Ghost'], ['Flash', 'Ignite'], ['Flash', 'Heal'], ['Teleport', 'Flash']]","[['Ignite', 'Flash'], ['Heal', 'Flash'], ['Flash', 'Exhaust'], ['Smite', 'Flash'], ['Teleport', 'Flash']]",1,0,0,0,0,0,0,0,1,0,"[75, 126, 64, 18, 11]","[141, 36, 117, 122, 26]","['Nasus', 'Jayce', 'Lee Sin', 'Tristana', 'Master Yi']","['Kayn', 'Dr. Mundo', 'Lulu', 'Darius', 'Zilean']","[1, 0, 0, 0, 0]","[0, 0, 0, 1, 0]"
3330687578,1504605756910,1300,9,2,False,2,2,2,0,2,2,"[222, 238, 53, 141, 122]","[143, 32, 80, 99, 15]","['Jinx', 'Zed', 'Blitzcrank', 'Kayn', 'Darius']","['Zyra', 'Amumu', 'Pantheon', 'Lux', 'Sivir']","[['Marksman'], ['Assassin', 'Fighter'], ['Tank', 'Fighter'], ['Fighter', 'Assassin'], ['Fighter', 'Tank']]","[['Mage', 'Support'], ['Tank', 'Mage'], ['Fighter', 'Assassin'], ['Mage', 'Support'], ['Marksman']]","[[7, 4], [4, 14], [3, 4], [4, 11], [12, 4]]","[[4, 3], [11, 4], [4, 14], [4, 21], [7, 4]]","[['Heal', 'Flash'], ['Flash', 'Ignite'], ['Exhaust', 'Flash'], ['Flash', 'Smite'], ['Teleport', 'Flash']]","[['Flash', 'Exhaust'], ['Smite', 'Flash'], ['Flash', 'Ignite'], ['Flash', 'Barrier'], ['Heal', 'Flash']]",2,0,0,1,0,9,1,0,1,1,"[67, 17, 31, 201, 157]","[31, 245, 420, 64, 117]","['Vayne', 'Teemo', ""Cho'Gath"", 'Braum', 'Yasuo']","[""Cho'Gath"", 'Ekko', 'Illaoi', 'Lee Sin', 'Lulu']","[2, 0, 0, 1, 0]","[9, 1, 0, 1, 1]"
3318389228,1503703997410,1226,9,1,True,2,1,0,0,1,1,"[38, 164, 64, 29, 201]","[516, 15, 238, 28, 86]","['Kassadin', 'Camille', 'Lee Sin', 'Twitch', 'Braum']","['Ornn', 'Sivir', 'Zed', 'Evelynn', 'Garen']","[['Assassin', 'Mage'], ['Fighter', 'Tank'], ['Fighter', 'Assassin'], ['Marksman', 'Assassin'], ['Support', 'Tank']]","[['Tank', 'Fighter'], ['Marksman'], ['Assassin', 'Fighter'], ['Assassin', 'Mage'], ['Fighter', 'Tank']]","[[4, 12], [4, 12], [11, 4], [7, 4], [4, 3]]","[[3, 4], [4, 7], [4, 14], [4, 11], [4, 12]]","[['Flash', 'Teleport'], ['Flash', 'Teleport'], ['Smite', 'Flash'], ['Heal', 'Flash'], ['Flash', 'Exhaust']]","[['Exhaust', 'Flash'], ['Flash', 'Heal'], ['Flash', 'Ignite'], ['Flash', 'Smite'], ['Flash', 'Teleport']]",5,0,0,2,1,3,0,0,0,0,"[19, 18, 122, 31, 157]","[154, 141, 40, 157, 63]","['Warwick', 'Tristana', 'Darius', ""Cho'Gath"", 'Yasuo']","['Zac', 'Kayn', 'Janna', 'Yasuo', 'Brand']","[5, 0, 0, 2, 1]","[3, 0, 0, 0, 0]"
3326583140,1504306867909,1398,9,1,True,1,1,1,0,2,1,"[22, 60, 45, 53, 68]","[48, 11, 25, 238, 17]","['Ashe', 'Elise', 'Veigar', 'Blitzcrank', 'Rumble']","['Trundle', 'Master Yi', 'Morgana', 'Zed', 'Teemo']","[['Marksman', 'Support'], ['Mage', 'Fighter'], ['Mage'], ['Tank', 'Fighter'], ['Fighter', 'Mage']]","[['Fighter', 'Tank'], ['Assassin', 'Fighter'], ['Mage', 'Support'], ['Assassin', 'Fighter'], ['Marksman', 'Assassin']]","[[4, 7], [4, 11], [4, 14], [3, 4], [4, 12]]","[[12, 4], [4, 14], [4, 3], [4, 12], [11, 4]]","[['Flash', 'Heal'], ['Flash', 'Smite'], ['Flash', 'Ignite'], ['Exhaust', 'Flash'], ['Flash', 'Teleport']]","[['Teleport', 'Flash'], ['Flash', 'Ignite'], ['Flash', 'Exhaust'], ['Flash', 'Teleport'], ['Smite', 'Flash']]",9,2,0,0,1,0,0,0,1,0,"[44, 516, 64, 55, 40]","[51, 69, 31, 23, 157]","['Taric', 'Ornn', 'Lee Sin', 'Katarina', 'Janna']","['Caitlyn', 'Cassiopeia', ""Cho'Gath"", 'Tryndamere', 'Yasuo']","[9, 2, 0, 0, 1]","[0, 0, 0, 1, 0]"
3308449378,1503054002498,191,9,2,False,0,0,0,0,0,0,"[86, 40, 64, 29, 7]","[31, 25, 238, 96, 114]","['Garen', 'Janna', 'Lee Sin', 'Twitch', 'LeBlanc']","[""Cho'Gath"", 'Morgana', 'Zed', ""Kog'Maw"", 'Fiora']","[['Fighter', 'Tank'], ['Support', 'Mage'], ['Fighter', 'Assassin'], ['Marksman', 'Assassin'], ['Assassin', 'Mage']]","[['Tank', 'Mage'], ['Mage', 'Support'], ['Assassin', 'Fighter'], ['Marksman', 'Mage'], ['Fighter', 'Assassin']]","[[12, 4], [4, 3], [11, 4], [7, 4], [4, 14]]","[[4, 11], [4, 3], [4, 14], [4, 7], [4, 12]]","[['Teleport', 'Flash'], ['Flash', 'Exhaust'], ['Smite', 'Flash'], ['Heal', 'Flash'], ['Flash', 'Ignite']]","[['Flash', 'Smite'], ['Flash', 'Exhaust'], ['Flash', 'Ignite'], ['Flash', 'Heal'], ['Flash', 'Teleport']]",0,0,0,0,0,0,0,0,0,0,"[122, 53, 141, 119, 101]","[122, 74, 8, 53, 157]","['Darius', 'Blitzcrank', 'Kayn', 'Draven', 'Xerath']","['Darius', 'Heimerdinger', 'Vladimir', 'Blitzcrank', 'Yasuo']","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3320576011,1503856412852,970,9,1,True,2,1,1,0,1,0,"[254, 55, 18, 412, 92]","[157, 203, 16, 238, 236]","['Vi', 'Katarina', 'Tristana', 'Thresh', 'Riven']","['Yasuo', 'Kindred', 'Soraka', 'Zed', 'Lucian']","[['Fighter', 'Assassin'], ['Assassin', 'Mage'], ['Marksman', 'Assassin'], ['Support', 'Fighter'], ['Fighter', 'Assassin']]","[['Fighter', 'Assassin'], ['Marksman'], ['Support', 'Mage'], ['Assassin', 'Fighter'], ['Marksman']]","[[4, 11], [4, 12], [7, 4], [4, 3], [12, 4]]","[[12, 4], [11, 4], [3, 4], [14, 4], [4, 7]]","[['Flash', 'Smite'], ['Flash', 'Teleport'], ['Heal', 'Flash'], ['Flash', 'Exhaust'], ['Teleport', 'Flash']]","[['Teleport', 'Flash'], ['Smite', 'Flash'], ['Exhaust', 'Flash'], ['Ignite', 'Flash'], ['Flash', 'Heal']]",9,1,0,2,0,0,0,0,0,0,"[114, 117, 40, 122, 84]","[-1, 29, 19, 11, 40]","['Fiora', 'Lulu', 'Janna', 'Darius', 'Akali']","['None', 'Twitch', 'Warwick', 'Master Yi', 'Janna']","[9, 1, 0, 2, 0]","[0, 0, 0, 0, 0]"
3331227763,1504636925121,1002,9,2,False,2,2,2,0,0,0,"[33, 44, 67, 126, 42]","[238, 53, 35, 498, 114]","['Rammus', 'Taric', 'Vayne', 'Jayce', 'Corki']","['Zed', 'Blitzcrank', 'Shaco', 'Xayah', 'Fiora']","[['Tank', 'Fighter'], ['Support', 'Fighter'], ['Marksman', 'Assassin'], ['Fighter', 'Marksman'], ['Marksman']]","[['Assassin', 'Fighter'], ['Tank', 'Fighter'], ['Assassin'], ['Marksman'], ['Fighter', 'Assassin']]","[[4, 11], [4, 3], [4, 7], [12, 4], [4, 21]]","[[4, 14], [3, 4], [11, 14], [4, 7], [4, 12]]","[['Flash', 'Smite'], ['Flash', 'Exhaust'], ['Flash', 'Heal'], ['Teleport', 'Flash'], ['Flash', 'Barrier']]","[['Flash', 'Ignite'], ['Exhaust', 'Flash'], ['Smite', 'Ignite'], ['Flash', 'Heal'], ['Flash', 'Teleport']]",0,0,0,0,0,8,2,0,0,0,"[31, 51, 429, 29, 141]","[-1, 40, 119, 18, 117]","[""Cho'Gath"", 'Caitlyn', 'Kalista', 'Twitch', 'Kayn']","['None', 'Janna', 'Draven', 'Tristana', 'Lulu']","[0, 0, 0, 0, 0]","[8, 2, 0, 0, 0]"
3327078411,1504352452873,1147,9,1,True,1,1,1,0,1,0,"[202, 161, 121, 238, 8]","[59, 29, 38, 53, 10]","['Jhin', ""Vel'Koz"", ""Kha'Zix"", 'Zed', 'Vladimir']","['Jarvan IV', 'Twitch', 'Kassadin', 'Blitzcrank', 'Kayle']","[['Marksman', 'Assassin'], ['Mage'], ['Assassin', 'Fighter'], ['Assassin', 'Fighter'], ['Mage', 'Tank']]","[['Tank', 'Fighter'], ['Marksman', 'Assassin'], ['Assassin', 'Mage'], ['Tank', 'Fighter'], ['Fighter', 'Support']]","[[4, 7], [4, 14], [4, 11], [14, 4], [4, 12]]","[[4, 11], [4, 7], [4, 12], [14, 4], [12, 4]]","[['Flash', 'Heal'], ['Flash', 'Ignite'], ['Flash', 'Smite'], ['Ignite', 'Flash'], ['Flash', 'Teleport']]","[['Flash', 'Smite'], ['Flash', 'Heal'], ['Flash', 'Teleport'], ['Ignite', 'Flash'], ['Teleport', 'Flash']]",8,1,0,1,0,0,0,0,0,0,"[40, 57, -1, 126, 267]","[33, 40, 126, 18, 91]","['Janna', 'Maokai', 'None', 'Jayce', 'Nami']","['Rammus', 'Janna', 'Jayce', 'Tristana', 'Talon']","[8, 1, 0, 1, 0]","[0, 0, 0, 0, 0]"
3324716632,1504189140161,1142,9,2,False,1,2,0,0,2,2,"[53, 32, 427, 238, 222]","[67, 131, 16, 6, 5]","['Blitzcrank', 'Amumu', 'Ivern', 'Zed', 'Jinx']","['Vayne', 'Diana', 'Soraka', 'Urgot', 'Xin Zhao']","[['Tank', 'Fighter'], ['Tank', 'Mage'], ['Support', 'Mage'], ['Assassin', 'Fighter'], ['Marksman']]","[['Marksman', 'Assassin'], ['Fighter', 'Mage'], ['Support', 'Mage'], ['Fighter', 'Marksman'], ['Fighter', 'Assassin']]","[[4, 12], [11, 4], [3, 4], [4, 14], [7, 4]]","[[4, 7], [4, 14], [4, 3], [4, 12], [4, 11]]","[['Flash', 'Teleport'], ['Smite', 'Flash'], ['Exhaust', 'Flash'], ['Flash', 'Ignite'], ['Heal', 'Flash']]","[['Flash', 'Heal'], ['Flash', 'Ignite'], ['Flash', 'Exhaust'], ['Flash', 'Teleport'], ['Flash', 'Smite']]",0,0,0,0,0,5,0,0,1,1,"[31, 11, 18, 498, 157]","[498, 157, 24, 55, 29]","[""Cho'Gath"", 'Master Yi', 'Tristana', 'Xayah', 'Yasuo']","['Xayah', 'Yasuo', 'Jax', 'Katarina', 'Twitch']","[0, 0, 0, 0, 0]","[5, 0, 0, 1, 1]"
3254794937,1499443302829,914,9,1,True,2,1,0,0,1,1,"[77, 202, 44, 122, 8]","[11, 111, 238, 498, 497]","['Udyr', 'Jhin', 'Taric', 'Darius', 'Vladimir']","['Master Yi', 'Nautilus', 'Zed', 'Xayah', 'Rakan']","[['Fighter', 'Tank'], ['Marksman', 'Assassin'], ['Support', 'Fighter'], ['Fighter', 'Tank'], ['Mage', 'Tank']]","[['Assassin', 'Fighter'], ['Tank', 'Fighter'], ['Assassin', 'Fighter'], ['Marksman'], ['Support']]","[[11, 6], [4, 7], [3, 4], [12, 4], [14, 4]]","[[11, 4], [12, 4], [4, 14], [7, 4], [4, 3]]","[['Smite', 'Ghost'], ['Flash', 'Heal'], ['Exhaust', 'Flash'], ['Teleport', 'Flash'], ['Ignite', 'Flash']]","[['Smite', 'Flash'], ['Teleport', 'Flash'], ['Flash', 'Ignite'], ['Heal', 'Flash'], ['Flash', 'Exhaust']]",3,0,0,2,1,0,0,0,0,0,"[29, 154, 51, 38, 119]","[114, 67, 38, 154, 119]","['Twitch', 'Zac', 'Caitlyn', 'Kassadin', 'Draven']","['Fiora', 'Vayne', 'Kassadin', 'Zac', 'Draven']","[3, 0, 0, 2, 1]","[0, 0, 0, 0, 0]"
3328766083,1504456762672,1027,9,1,True,1,1,0,0,1,0,"[238, 21, 33, 34, 53]","[12, 29, 157, 11, 134]","['Zed', 'Miss Fortune', 'Rammus', 'Anivia', 'Blitzcrank']","['Alistar', 'Twitch', 'Yasuo', 'Master Yi', 'Syndra']","[['Assassin', 'Fighter'], ['Marksman'], ['Tank', 'Fighter'], ['Mage', 'Support'], ['Tank', 'Fighter']]","[['Tank', 'Support'], ['Marksman', 'Assassin'], ['Fighter', 'Assassin'], ['Assassin', 'Fighter'], ['Mage', 'Support']]","[[4, 14], [7, 4], [11, 6], [12, 4], [4, 3]]","[[4, 3], [4, 7], [4, 14], [4, 11], [4, 21]]","[['Flash', 'Ignite'], ['Heal', 'Flash'], ['Smite', 'Ghost'], ['Teleport', 'Flash'], ['Flash', 'Exhaust']]","[['Flash', 'Exhaust'], ['Flash', 'Heal'], ['Flash', 'Ignite'], ['Flash', 'Smite'], ['Flash', 'Barrier']]",3,0,0,2,0,0,0,0,0,0,"[17, 141, 203, 40, 122]","[141, 429, 75, 35, 63]","['Teemo', 'Kayn', 'Kindred', 'Janna', 'Darius']","['Kayn', 'Kalista', 'Nasus', 'Shaco', 'Brand']","[3, 0, 0, 2, 0]","[0, 0, 0, 0, 0]"
3320250136,1503849106867,979,9,2,False,2,2,0,0,1,2,"[429, 55, 89, 92, 2]","[14, 64, 29, 238, 223]","['Kalista', 'Katarina', 'Leona', 'Riven', 'Olaf']","['Sion', 'Lee Sin', 'Twitch', 'Zed', 'Tahm Kench']","[['Marksman'], ['Assassin', 'Mage'], ['Tank', 'Support'], ['Fighter', 'Assassin'], ['Fighter', 'Tank']]","[['Tank', 'Fighter'], ['Fighter', 'Assassin'], ['Marksman', 'Assassin'], ['Assassin', 'Fighter'], ['Support', 'Tank']]","[[7, 4], [14, 4], [4, 3], [4, 12], [6, 11]]","[[14, 4], [11, 4], [7, 4], [14, 4], [4, 12]]","[['Heal', 'Flash'], ['Ignite', 'Flash'], ['Flash', 'Exhaust'], ['Flash', 'Teleport'], ['Ghost', 'Smite']]","[['Ignite', 'Flash'], ['Smite', 'Flash'], ['Heal', 'Flash'], ['Ignite', 'Flash'], ['Flash', 'Teleport']]",0,0,0,1,0,4,0,0,0,1,"[11, 122, 119, 18, 67]","[150, 31, 35, 105, 40]","['Master Yi', 'Darius', 'Draven', 'Tristana', 'Vayne']","['Gnar', ""Cho'Gath"", 'Shaco', 'Fizz', 'Janna']","[0, 0, 0, 1, 0]","[4, 0, 0, 0, 1]"
